Date,Time,AvgTemp,AvgHum,S1Temp,S1Hum,S2Temp,S2Hum,S3Temp,S3Hum
01/28/2020, 00:02:08 , 20.90,27.05,20.90,27.40,20.90,26.70,0.00,0.00
01/28/2020, 00:07:57 , 20.90,27.05,20.90,27.40,20.90,26.70,0.00,0.00
01/28/2020, 00:13:46 , 20.90,27.05,20.90,27.40,20.90,26.70,0.00,0.00
01/28/2020, 00:19:35 , 20.90,27.05,20.90,27.40,20.90,26.70,0.00,0.00
01/28/2020, 00:25:24 , 20.90,27.10,20.90,27.50,20.90,26.70,0.00,0.00
01/28/2020, 00:31:13 , 20.90,27.05,20.90,27.40,20.90,26.70,0.00,0.00
01/28/2020, 00:37:02 , 20.90,27.00,20.90,27.40,20.90,26.60,0.00,0.00
01/28/2020, 00:42:51 , 20.90,27.05,20.90,27.40,20.90,26.70,0.00,0.00
01/28/2020, 00:48:40 , 20.90,27.05,20.90,27.40,20.90,26.70,0.00,0.00
01/28/2020, 00:54:29 , 20.90,27.00,20.90,27.40,20.90,26.60,0.00,0.00
01/28/2020, 01:00:18 , 20.90,27.00,20.90,27.40,20.90,26.60,0.00,0.00
01/28/2020, 01:06:07 , 20.90,27.05,20.90,27.40,20.90,26.70,0.00,0.00
01/28/2020, 01:11:56 , 20.90,27.00,20.90,27.40,20.90,26.60,0.00,0.00
01/28/2020, 01:17:45 , 20.90,27.00,20.90,27.40,20.90,26.60,0.00,0.00
01/28/2020, 01:23:34 , 20.90,26.85,20.90,27.20,20.90,26.50,0.00,0.00
01/28/2020, 01:29:23 , 20.90,26.75,20.90,27.20,20.90,26.30,0.00,0.00
01/28/2020, 01:35:12 , 20.85,26.65,20.80,27.00,20.90,26.30,0.00,0.00
01/28/2020, 01:41:02 , 20.90,26.55,20.90,27.00,20.90,26.10,0.00,0.00
01/28/2020, 01:46:51 , 20.85,26.50,20.80,26.90,20.90,26.10,0.00,0.00
01/28/2020, 01:52:40 , 20.85,26.50,20.80,26.90,20.90,26.10,0.00,0.00
01/28/2020, 01:58:29 , 20.85,26.35,20.80,26.80,20.90,25.90,0.00,0.00
01/28/2020, 02:04:18 , 20.85,26.35,20.80,26.80,20.90,25.90,0.00,0.00
01/28/2020, 02:10:07 , 20.85,26.25,20.80,26.70,20.90,25.80,0.00,0.00
01/28/2020, 02:15:56 , 20.80,26.15,20.80,26.60,20.80,25.70,0.00,0.00
01/28/2020, 02:21:45 , 20.85,26.05,20.80,26.50,20.90,25.60,0.00,0.00
01/28/2020, 02:27:34 , 20.85,25.70,20.80,26.20,20.90,25.20,0.00,0.00
01/28/2020, 02:33:23 , 20.80,25.30,20.80,25.90,20.80,24.70,0.00,0.00
01/28/2020, 02:39:12 , 20.80,25.10,20.80,25.70,20.80,24.50,0.00,0.00
01/28/2020, 02:45:01 , 20.80,25.05,20.80,25.60,20.80,24.50,0.00,0.00
01/28/2020, 02:50:50 , 20.80,25.00,20.80,25.60,20.80,24.40,0.00,0.00
01/28/2020, 02:56:42 , 20.80,24.95,20.80,25.50,20.80,24.40,0.00,0.00
01/28/2020, 03:02:31 , 20.80,24.95,20.80,25.50,20.80,24.40,0.00,0.00
01/28/2020, 03:08:22 , 20.80,24.95,20.80,25.60,20.80,24.30,0.00,0.00
01/28/2020, 03:14:11 , 20.80,25.00,20.80,25.60,20.80,24.40,0.00,0.00
01/28/2020, 03:20:00 , 20.85,25.20,20.80,25.70,20.90,24.70,0.00,0.00
01/28/2020, 03:25:49 , 20.80,25.35,20.80,25.90,20.80,24.80,0.00,0.00
01/28/2020, 03:31:38 , 20.85,25.55,20.80,26.00,20.90,25.10,0.00,0.00
01/28/2020, 03:37:28 , 20.85,25.65,20.80,26.10,20.90,25.20,0.00,0.00
01/28/2020, 03:43:17 , 20.80,25.80,20.80,26.30,20.80,25.30,0.00,0.00
01/28/2020, 03:49:06 , 10.40,25.85,-1640.00,26.30,20.80,25.40,0.00,0.00
01/28/2020, 03:54:55 , 20.90,25.95,20.90,26.40,20.90,25.50,0.00,0.00
01/28/2020, 04:00:44 , 20.85,25.95,20.80,26.40,20.90,25.50,0.00,0.00
01/28/2020, 04:06:33 , 20.85,26.05,20.80,26.50,20.90,25.60,0.00,0.00
01/28/2020, 04:12:22 , 20.90,26.10,20.90,26.60,20.90,25.60,0.00,0.00
01/28/2020, 04:18:11 , 20.90,26.15,20.90,26.60,20.90,25.70,0.00,0.00
01/28/2020, 04:24:00 , 20.90,26.15,20.90,26.60,20.90,25.70,0.00,0.00
01/28/2020, 04:29:49 , 20.90,26.25,20.90,26.70,20.90,25.80,0.00,0.00
01/28/2020, 04:35:38 , 20.90,26.25,20.90,26.70,20.90,25.80,0.00,0.00
01/28/2020, 04:41:27 , 20.90,26.25,20.90,26.70,20.90,25.80,0.00,0.00
01/28/2020, 04:47:16 , 20.90,26.30,20.90,26.70,20.90,25.90,0.00,0.00
01/28/2020, 04:53:05 , 20.90,26.25,20.90,26.70,20.90,25.80,0.00,0.00
01/28/2020, 04:58:54 , 20.90,26.35,20.90,26.80,20.90,25.90,0.00,0.00
01/28/2020, 05:04:43 , 20.95,26.55,20.90,27.00,21.00,26.10,0.00,0.00
01/28/2020, 05:10:32 , 21.00,26.60,21.00,27.00,21.00,26.20,0.00,0.00
01/28/2020, 05:16:21 , 21.05,26.75,21.00,27.10,21.10,26.40,0.00,0.00
01/28/2020, 05:22:10 , 21.15,27.00,21.10,27.40,21.20,26.60,0.00,0.00
01/28/2020, 05:27:59 , 21.10,27.05,21.10,27.40,21.10,26.70,0.00,0.00
01/28/2020, 05:33:48 , 21.10,27.15,21.10,27.50,21.10,26.80,0.00,0.00
01/28/2020, 05:39:37 , 21.10,27.15,21.10,27.50,21.10,26.80,0.00,0.00
01/28/2020, 05:45:26 , 21.10,27.35,21.10,27.70,21.10,27.00,0.00,0.00
01/28/2020, 05:51:15 , 21.20,27.40,21.20,27.70,21.20,27.10,0.00,0.00
01/28/2020, 05:57:04 , 21.20,27.45,21.20,27.80,21.20,27.10,0.00,0.00
01/28/2020, 06:02:53 , 21.20,27.45,21.20,27.80,21.20,27.10,0.00,0.00
01/28/2020, 06:08:45 , 21.20,27.35,21.20,27.70,21.20,27.00,0.00,0.00
01/28/2020, 06:14:34 , 21.20,27.35,21.20,27.70,21.20,27.00,0.00,0.00
01/28/2020, 06:20:23 , 21.25,27.35,21.20,27.70,21.30,27.00,0.00,0.00
01/28/2020, 06:26:12 , 21.20,27.35,21.20,27.70,21.20,27.00,0.00,0.00
01/28/2020, 06:32:01 , 21.25,27.25,21.20,27.60,21.30,26.90,0.00,0.00
01/28/2020, 06:37:50 , 21.25,27.40,21.20,27.70,21.30,27.10,0.00,0.00
01/28/2020, 06:43:39 , 21.25,27.30,21.20,27.60,21.30,27.00,0.00,0.00
01/28/2020, 06:49:28 , 21.30,27.25,21.30,27.60,21.30,26.90,0.00,0.00
01/28/2020, 06:55:20 , 21.25,27.25,21.20,27.60,21.30,26.90,0.00,0.00
01/28/2020, 07:01:09 , 21.30,27.25,21.30,27.60,21.30,26.90,0.00,0.00
01/28/2020, 07:06:58 , 21.30,27.20,21.30,27.60,21.30,26.80,0.00,0.00
01/28/2020, 07:12:47 , 21.25,27.15,21.20,27.50,21.30,26.80,0.00,0.00
01/28/2020, 07:18:36 , 21.30,27.05,21.30,27.40,21.30,26.70,0.00,0.00
01/28/2020, 07:24:25 , 21.25,26.90,21.20,27.30,21.30,26.50,0.00,0.00
01/28/2020, 07:30:14 , 21.25,26.80,21.20,27.20,21.30,26.40,0.00,0.00
01/28/2020, 07:36:06 , 21.30,26.80,21.30,27.30,21.30,26.30,0.00,0.00
01/28/2020, 07:41:57 , 21.30,26.65,21.30,27.10,21.30,26.20,0.00,0.00
01/28/2020, 07:47:49 , 21.30,26.65,21.30,27.10,21.30,26.20,0.00,0.00
01/28/2020, 07:53:38 , 21.25,26.65,21.20,27.00,21.30,26.30,0.00,0.00
01/28/2020, 07:59:27 , 21.30,26.70,21.30,27.10,21.30,26.30,0.00,0.00
01/28/2020, 08:05:16 , 21.30,26.70,21.30,27.10,21.30,26.30,0.00,0.00
01/28/2020, 08:11:05 , 21.30,26.55,21.30,27.00,21.30,26.10,0.00,0.00
01/28/2020, 08:16:57 , 21.30,26.55,21.30,27.00,21.30,26.10,0.00,0.00
01/28/2020, 08:22:46 , 21.30,26.55,21.30,27.00,21.30,26.10,0.00,0.00
01/28/2020, 08:28:35 , 21.30,26.65,21.30,27.10,21.30,26.20,0.00,0.00
01/28/2020, 08:34:26 , 21.30,26.75,21.30,27.20,21.30,26.30,0.00,0.00
01/28/2020, 08:40:15 , 21.30,26.80,21.30,27.20,21.30,26.40,0.00,0.00
01/28/2020, 08:46:04 , 21.30,26.85,21.30,27.20,21.30,26.50,0.00,0.00
01/28/2020, 08:51:56 , 21.30,26.80,21.30,27.20,21.30,26.40,0.00,0.00
01/28/2020, 08:57:45 , 21.30,26.80,21.30,27.20,21.30,26.40,0.00,0.00
01/28/2020, 09:03:34 , 21.30,26.75,21.30,27.20,21.30,26.30,0.00,0.00
01/28/2020, 09:09:26 , 21.30,26.80,21.30,27.20,21.30,26.40,0.00,0.00
01/28/2020, 09:15:17 , 21.30,26.75,21.30,27.20,21.30,26.30,0.00,0.00
01/28/2020, 09:21:06 , 21.30,26.70,21.30,27.10,21.30,26.30,0.00,0.00
01/28/2020, 09:26:55 , 21.30,26.60,21.30,27.00,21.30,26.20,0.00,0.00
01/28/2020, 09:32:44 , 21.30,26.65,21.30,27.10,21.30,26.20,0.00,0.00
01/28/2020, 09:38:33 , 21.30,26.55,21.30,27.00,21.30,26.10,0.00,0.00
01/28/2020, 09:44:22 , 21.35,26.60,21.30,27.00,21.40,26.20,0.00,0.00
01/28/2020, 09:50:14 , 21.35,26.60,21.30,27.00,21.40,26.20,0.00,0.00
01/28/2020, 09:56:03 , 21.30,26.60,21.30,27.00,21.30,26.20,0.00,0.00
01/28/2020, 10:01:52 , 21.35,26.50,21.30,26.90,21.40,26.10,0.00,0.00
01/28/2020, 10:07:41 , 21.30,26.45,21.30,26.90,21.30,26.00,0.00,0.00
01/28/2020, 10:13:30 , 21.35,26.45,21.30,26.90,21.40,26.00,0.00,0.00
01/28/2020, 10:19:19 , 21.30,26.35,21.30,26.80,21.30,25.90,0.00,0.00
01/28/2020, 10:25:08 , 21.30,26.35,21.30,26.80,21.30,25.90,0.00,0.00
01/28/2020, 10:30:57 , 21.35,26.40,21.30,26.80,21.40,26.00,0.00,0.00
01/28/2020, 10:36:46 , 21.40,26.35,21.40,26.80,21.40,25.90,0.00,0.00
01/28/2020, 10:42:36 , 21.40,26.35,21.40,26.80,21.40,25.90,0.00,0.00
01/28/2020, 10:48:27 , 21.40,26.35,21.40,26.80,21.40,25.90,0.00,0.00
01/28/2020, 10:54:19 , 21.40,26.30,21.40,26.80,21.40,25.80,0.00,0.00
01/28/2020, 11:00:13 , 21.40,26.15,21.40,26.60,21.40,25.70,0.00,0.00
01/28/2020, 11:06:02 , 21.35,26.15,21.30,26.60,21.40,25.70,0.00,0.00
01/28/2020, 11:11:51 , 21.40,26.00,21.40,26.50,21.40,25.50,0.00,0.00
01/28/2020, 11:17:40 , 21.40,25.95,21.40,26.40,21.40,25.50,0.00,0.00
01/28/2020, 11:23:29 , 21.40,25.90,21.40,26.40,21.40,25.40,0.00,0.00
01/28/2020, 11:29:18 , 21.40,25.70,21.40,26.20,21.40,25.20,0.00,0.00
01/28/2020, 11:35:10 , 21.40,25.65,21.40,26.10,21.40,25.20,0.00,0.00
01/28/2020, 11:40:59 , 21.35,25.60,21.30,26.10,21.40,25.10,0.00,0.00
01/28/2020, 11:46:48 , 21.40,25.55,21.40,26.10,21.40,25.00,0.00,0.00
01/28/2020, 11:52:37 , 21.40,25.50,21.40,26.00,21.40,25.00,0.00,0.00
01/28/2020, 11:58:26 , 21.40,25.50,21.40,26.00,21.40,25.00,0.00,0.00
01/28/2020, 12:04:17 , 21.35,25.40,21.40,26.00,21.30,24.80,0.00,0.00
01/28/2020, 12:10:06 , 21.35,25.40,21.30,25.90,21.40,24.90,0.00,0.00
01/28/2020, 12:15:55 , 21.35,25.30,21.30,25.80,21.40,24.80,0.00,0.00
01/28/2020, 12:21:44 , 21.40,25.35,21.40,25.90,21.40,24.80,0.00,0.00
01/28/2020, 12:27:36 , 21.40,25.35,21.40,25.90,21.40,24.80,0.00,0.00
01/28/2020, 12:33:25 , 21.40,25.35,21.40,25.90,21.40,24.80,0.00,0.00
01/28/2020, 12:39:14 , 21.40,25.35,21.40,25.90,21.40,24.80,0.00,0.00
01/28/2020, 12:45:03 , 21.35,25.25,21.30,25.80,21.40,24.70,0.00,0.00
01/28/2020, 12:50:52 , 21.40,25.35,21.40,25.90,21.40,24.80,0.00,0.00
01/28/2020, 12:56:41 , 21.40,25.25,21.40,25.80,21.40,24.70,0.00,0.00
01/28/2020, 13:02:30 , 21.40,25.25,21.40,25.80,21.40,24.70,0.00,0.00
01/28/2020, 13:08:19 , 21.50,25.50,21.50,26.00,21.50,25.00,0.00,0.00
01/28/2020, 13:14:08 , 21.50,25.60,21.50,26.10,21.50,25.10,0.00,0.00
01/28/2020, 13:19:59 , 21.45,25.25,21.50,25.80,21.40,24.70,0.00,0.00
01/28/2020, 13:25:48 , 21.45,25.20,21.50,25.70,21.40,24.70,0.00,0.00
01/28/2020, 13:31:37 , 21.50,25.15,21.50,25.70,21.50,24.60,0.00,0.00
01/28/2020, 13:37:26 , 21.40,24.90,21.40,25.50,21.40,24.30,0.00,0.00
01/28/2020, 13:43:15 , 21.45,24.90,21.50,25.50,21.40,24.30,0.00,0.00
01/28/2020, 13:49:04 , 21.50,24.95,21.50,25.50,21.50,24.40,0.00,0.00
01/28/2020, 13:54:56 , 21.50,24.90,21.50,25.50,21.50,24.30,0.00,0.00
01/28/2020, 14:00:45 , 21.50,24.95,21.50,25.50,21.50,24.40,0.00,0.00
01/28/2020, 14:06:34 , 21.50,24.85,21.50,25.40,21.50,24.30,0.00,0.00
01/28/2020, 14:12:23 , 21.50,24.80,21.50,25.40,21.50,24.20,0.00,0.00
01/28/2020, 14:18:12 , 21.50,24.75,21.50,25.30,21.50,24.20,0.00,0.00
01/28/2020, 14:24:01 , 21.50,24.85,21.50,25.40,21.50,24.30,0.00,0.00
01/28/2020, 14:29:50 , 21.50,24.70,21.50,25.30,21.50,24.10,0.00,0.00
01/28/2020, 14:35:42 , 21.50,24.55,21.50,25.10,21.50,24.00,0.00,0.00
01/28/2020, 14:41:33 , 21.55,24.60,21.60,25.20,21.50,24.00,0.00,0.00
01/28/2020, 14:47:25 , 21.50,24.60,21.50,25.20,21.50,24.00,0.00,0.00
01/28/2020, 14:53:14 , 21.50,24.60,21.50,25.20,21.50,24.00,0.00,0.00
01/28/2020, 14:59:03 , 21.40,24.60,21.40,25.20,21.40,24.00,0.00,0.00
01/28/2020, 15:04:52 , 21.40,24.70,21.40,25.30,21.40,24.10,0.00,0.00
01/28/2020, 15:10:41 , 21.40,24.60,21.40,25.20,21.40,24.00,0.00,0.00
01/28/2020, 15:16:30 , 21.30,24.60,21.30,25.20,21.30,24.00,0.00,0.00
01/28/2020, 15:22:19 , 21.30,24.60,21.30,25.20,21.30,24.00,0.00,0.00
01/28/2020, 15:28:08 , 21.30,24.60,21.30,25.20,21.30,24.00,0.00,0.00
01/28/2020, 15:33:57 , 21.30,24.70,21.30,25.30,21.30,24.10,0.00,0.00
01/28/2020, 15:39:46 , 21.30,24.65,21.30,25.30,21.30,24.00,0.00,0.00
01/28/2020, 15:45:35 , 21.30,24.70,21.30,25.30,21.30,24.10,0.00,0.00
01/28/2020, 15:51:24 , 21.25,24.50,21.20,25.10,21.30,23.90,0.00,0.00
01/28/2020, 15:57:13 , 21.25,24.60,21.20,25.20,21.30,24.00,0.00,0.00
01/28/2020, 16:03:02 , 21.25,24.55,21.20,25.10,21.30,24.00,0.00,0.00
01/28/2020, 16:08:51 , 21.25,24.65,21.20,25.20,21.30,24.10,0.00,0.00
01/28/2020, 16:14:40 , 21.25,24.75,21.20,25.30,21.30,24.20,0.00,0.00
