Date,Time,AvgTemp,AvgHum,S1Temp,S1Hum,S2Temp,S2Hum,S3Temp,S3Hum
01/27/2020, 00:04:24 , 20.85,23.75,20.80,24.40,20.90,23.10,0.00,0.00
01/27/2020, 00:10:13 , 20.80,23.80,20.80,24.50,20.80,23.10,0.00,0.00
01/27/2020, 00:16:02 , 20.80,23.80,20.80,24.50,20.80,23.10,0.00,0.00
01/27/2020, 00:21:51 , 20.80,23.85,20.80,24.50,20.80,23.20,0.00,0.00
01/27/2020, 00:27:40 , 20.80,23.85,20.80,24.50,20.80,23.20,0.00,0.00
01/27/2020, 00:33:29 , 20.80,23.90,20.80,24.60,20.80,23.20,0.00,0.00
01/27/2020, 00:39:18 , 20.80,23.95,20.80,24.60,20.80,23.30,0.00,0.00
01/27/2020, 00:45:07 , 20.80,24.00,20.80,24.70,20.80,23.30,0.00,0.00
01/27/2020, 00:50:56 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 00:56:45 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 01:02:34 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 01:08:23 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 01:14:12 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 01:20:01 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 01:25:53 , 20.80,24.00,20.80,24.70,20.80,23.30,0.00,0.00
01/27/2020, 01:31:42 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 01:37:31 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 01:43:20 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 01:49:09 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 01:54:58 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 02:00:47 , 20.80,24.15,20.80,24.80,20.80,23.50,0.00,0.00
01/27/2020, 02:06:36 , 20.80,24.05,20.80,24.70,20.80,23.40,0.00,0.00
01/27/2020, 02:12:25 , 20.80,24.15,20.80,24.80,20.80,23.50,0.00,0.00
01/27/2020, 02:18:19 , 20.80,24.15,20.80,24.80,20.80,23.50,0.00,0.00
01/27/2020, 02:24:09 , 20.80,24.15,20.80,24.80,20.80,23.50,0.00,0.00
