Date,Time,AvgTemp,AvgHum,S1Temp,S1Hum,S2Temp,S2Hum,S3Temp,S3Hum
01/24/2020, 00:04:35 , 21.10,28.25,21.10,28.50,21.10,28.00,0.00,0.00
01/24/2020, 00:10:24 , 21.10,28.20,21.10,28.50,21.10,27.90,0.00,0.00
01/24/2020, 00:16:13 , 21.05,28.35,21.00,28.60,21.10,28.10,0.00,0.00
01/24/2020, 00:22:02 , 21.10,28.40,21.10,28.70,21.10,28.10,0.00,0.00
01/24/2020, 00:27:51 , 21.05,28.30,21.00,28.60,21.10,28.00,0.00,0.00
01/24/2020, 00:33:40 , 21.05,28.40,21.00,28.70,21.10,28.10,0.00,0.00
01/24/2020, 00:39:29 , 21.10,28.45,21.10,28.70,21.10,28.20,0.00,0.00
01/24/2020, 00:45:18 , 21.05,28.45,21.00,28.70,21.10,28.20,0.00,0.00
01/24/2020, 00:51:08 , 21.05,28.45,21.00,28.70,21.10,28.20,0.00,0.00
01/24/2020, 00:56:57 , 21.05,28.45,21.00,28.70,21.10,28.20,0.00,0.00
01/24/2020, 01:02:46 , 21.05,28.65,21.00,28.90,21.10,28.40,0.00,0.00
01/24/2020, 01:08:37 , 21.05,28.65,21.00,28.90,21.10,28.40,0.00,0.00
01/24/2020, 01:14:27 , 21.05,28.65,21.00,28.90,21.10,28.40,0.00,0.00
01/24/2020, 01:20:16 , 21.10,28.70,21.10,29.00,21.10,28.40,0.00,0.00
01/24/2020, 01:26:05 , 21.10,28.70,21.10,29.00,21.10,28.40,0.00,0.00
01/24/2020, 01:31:54 , 21.05,28.85,21.00,29.10,21.10,28.60,0.00,0.00
01/24/2020, 01:37:43 , 21.05,28.85,21.00,29.10,21.10,28.60,0.00,0.00
01/24/2020, 01:43:32 , 21.05,28.85,21.00,29.10,21.10,28.60,0.00,0.00
01/24/2020, 01:49:21 , 21.10,29.00,21.10,29.20,21.10,28.80,0.00,0.00
01/24/2020, 01:55:10 , 21.05,29.00,21.00,29.20,21.10,28.80,0.00,0.00
01/24/2020, 02:01:02 , 21.10,29.20,21.10,29.40,21.10,29.00,0.00,0.00
01/24/2020, 02:06:51 , 21.05,29.20,21.00,29.40,21.10,29.00,0.00,0.00
01/24/2020, 02:12:42 , 21.05,29.25,21.00,29.50,21.10,29.00,0.00,0.00
